100
Broad_Sword 44 Revives_Dead       0 0 0 0 0 0 0
Broad_Sword 45 Revives_Dead       0 0 0 0 0 0 0
Broad_Sword 46 Revives_Dead       0 0 0 0 0 0 0
Broad_Sword 47 Revives_Dead       0 0 0 0 0 0 0
Broad_Sword 48 Revives_Dead       0 0 0 0 0 0 0
Key_Crystal 49 Opens_Bastiens_Tower   0 0 0 0 0 0 0
Onam_Doll 50 Cute_Toy               2 11 0 0 0 0 0
Yo-Yo 51 Child's_Toy                2 12 0 0 0 0 0
Purple_Rock 52 Pretty_pulsating_stone 2 13 0 0 0 0 0
Cookbook 53 Collection_of_recipes   2 14 0 0 0 0 0
Ratty_Book 54 Needed_to_use_Magic    0 0 0 0 0 0 0
Acid 55 Flask_of_bubbling_acid    2 15 0 0 0 0 0
56 56 56 0 0 0 0 0 0 0
Compass 57 Bastien's_Beacon         2 16 0 0 0 0 0
**Broad_Sword 58 Revives_Dead       0 0 0 0 0 0 0
**Broad_Sword 59 Revives_Dead       0 0 0 0 0 0 0
**Broad_Sword 60 Revives_Dead       0 0 0 0 0 0 0
**Broad_Sword 61 Revives_Dead       0 0 0 0 0 0 0
**Broad_Sword 62 Revives_Dead       0 0 0 0 0 0 0
**Broad_Sword 63 Revives_Dead       0 0 0 0 0 0 0
**Thin_Sword 64 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 65 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 66 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 67 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 68 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 69 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 70 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 71 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 72 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 73 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 74 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 75 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 76 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 77 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 78 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 79 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 80 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 81 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 82 Revives_Dead        0 0 0 0 0 0 0
**Thin_Sword 83 Revives_Dead        0 0 0 0 0 0 0
**Stave 84 Revives_Dead             0 0 0 0 0 0 0
**Stave 85 Revives_Dead             0 0 0 0 0 0 0
**Stave 86 Revives_Dead             0 0 0 0 0 0 0
**Stave 87 Revives_Dead             0 0 0 0 0 0 0
**Stave 88 Revives_Dead             0 0 0 0 0 0 0
**Stave 89 Revives_Dead             0 0 0 0 0 0 0
**Stave 90 Revives_Dead             0 0 0 0 0 0 0
**Stave 91 Revives_Dead             0 0 0 0 0 0 0
**Stave 92 Revives_Dead             0 0 0 0 0 0 0
**Stave 93 Revives_Dead             0 0 0 0 0 0 0
**Stave 94 Revives_Dead             0 0 0 0 0 0 0
**Stave 95 Revives_Dead             0 0 0 0 0 0 0
**Stave 96 Revives_Dead             0 0 0 0 0 0 0
**Stave 97 Revives_Dead             0 0 0 0 0 0 0
**Stave 98 Revives_Dead             0 0 0 0 0 0 0
**Stave 99 Revives_Dead             0 0 0 0 0 0 0
**Stave 100 Revives_Dead            0 0 0 0 0 0 0
**Stave 101 Revives_Dead            0 0 0 0 0 0 0
**Stave 102 Revives_Dead            0 0 0 0 0 0 0
**Stave 103 Revives_Dead            0 0 0 0 0 0 0
**Spear 104 Revives_Dead            0 0 0 0 0 0 0
**Spear 105 Revives_Dead            0 0 0 0 0 0 0
**Spear 106 Revives_Dead            0 0 0 0 0 0 0
**Spear 107 Revives_Dead            0 0 0 0 0 0 0
**Spear 108 Revives_Dead            0 0 0 0 0 0 0
**Axe 109 Revives_Dead              0 0 0 0 0 0 0
**Axe 110 Revives_Dead              0 0 0 0 0 0 0
**Axe 111 Revives_Dead              0 0 0 0 0 0 0
**Axe 112 Revives_Dead              0 0 0 0 0 0 0
**Axe 113 Revives_Dead              0 0 0 0 0 0 0
**Axe 114 Revives_Dead              0 0 0 0 0 0 0
**Axe 115 Revives_Dead              0 0 0 0 0 0 0
**Axe 116 Revives_Dead              0 0 0 0 0 0 0
**Crossbow 117 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 118 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 119 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 120 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 121 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 122 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 123 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 124 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 125 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 126 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 127 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 128 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 129 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 130 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 131 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 132 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 133 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 134 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 135 Revives_Dead         0 0 0 0 0 0 0
**Crossbow 136 Revives_Dead         0 0 0 0 0 0 0
**Bow 137 Revives_Dead              0 0 0 0 0 0 0
**Bow 138 Revives_Dead              0 0 0 0 0 0 0
**Bow 139 Revives_Dead              0 0 0 0 0 0 0
**Bow 140 Revives_Dead              0 0 0 0 0 0 0
**Bow 141 Revives_Dead              0 0 0 0 0 0 0
**Bow 142 Revives_Dead              0 0 0 0 0 0 0
**Bow 143 Revives_Dead              0 0 0 0 0 0 0
**Bow 144 Revives_Dead              0 0 0 0 0 0 0
**Bow 145 Revives_Dead              0 0 0 0 0 0 0
**Bow 146 Revives_Dead              0 0 0 0 0 0 0
**Arrow 147 Revives_Dead            0 0 0 0 0 0 0
**Arrow 148 Revives_Dead            0 0 0 0 0 0 0
**Arrow 149 Revives_Dead            0 0 0 0 0 0 0
**Arrow 150 Revives_Dead            0 0 0 0 0 0 0
**Arrow 151 Revives_Dead            0 0 0 0 0 0 0
**Arrow 152 Revives_Dead            0 0 0 0 0 0 0
**Arrow 153 Revives_Dead            0 0 0 0 0 0 0
**Arrow 154 Revives_Dead            0 0 0 0 0 0 0
**Arrow 155 Revives_Dead            0 0 0 0 0 0 0
**Arrow 156 Revives_Dead            0 0 0 0 0 0 0
**Robes 157 Revives_Dead            0 0 0 0 0 0 0
**Robes 158 Revives_Dead            0 0 0 0 0 0 0
**Robes 159 Revives_Dead            0 0 0 0 0 0 0
**Robes 160 Revives_Dead            0 0 0 0 0 0 0
**Robes 161 Revives_Dead            0 0 0 0 0 0 0
**Robes 162 Revives_Dead            0 0 0 0 0 0 0
**Robes 163 Revives_Dead            0 0 0 0 0 0 0
**Robes 164 Revives_Dead            0 0 0 0 0 0 0
**Robes 165 Revives_Dead            0 0 0 0 0 0 0
**Robes 166 Revives_Dead            0 0 0 0 0 0 0
**Robes 167 Revives_Dead            0 0 0 0 0 0 0
**Robes 168 Revives_Dead            0 0 0 0 0 0 0
**Robes 169 Revives_Dead            0 0 0 0 0 0 0
**Robes 170 Revives_Dead            0 0 0 0 0 0 0
**Robes 171 Revives_Dead            0 0 0 0 0 0 0
**Robes 172 Revives_Dead            0 0 0 0 0 0 0
**Robes 173 Revives_Dead            0 0 0 0 0 0 0
**Robes 174 Revives_Dead            0 0 0 0 0 0 0
**Robes 175 Revives_Dead            0 0 0 0 0 0 0
**Robes 176 Revives_Dead            0 0 0 0 0 0 0
Hardened_Leather 177 Torso_Armor    0 0 0 3 3 0 160
Scale_Mail 178 Body_Armor           0 0 0 3 3 0 160
**Armor 179 Revives_Dead            0 0 0 0 0 0 0
**Armor 180 Revives_Dead            0 0 0 0 0 0 0
**Armor 181 Revives_Dead            0 0 0 0 0 0 0
**Armor 182 Revives_Dead            0 0 0 0 0 0 0
**Armor 183 Revives_Dead            0 0 0 0 0 0 0
**Armor 184 Revives_Dead            0 0 0 0 0 0 0
**Armor 185 Revives_Dead            0 0 0 0 0 0 0
**Armor 186 Revives_Dead            0 0 0 0 0 0 0
**Armor 187 Revives_Dead            0 0 0 0 0 0 0
**Armor 188 Revives_Dead            0 0 0 0 0 0 0
**Armor 189 Revives_Dead            0 0 0 0 0 0 0
**Armor 190 Revives_Dead            0 0 0 0 0 0 0
**Armor 191 Revives_Dead            0 0 0 0 0 0 0
**Armor 192 Revives_Dead            0 0 0 0 0 0 0
**Armor 193 Revives_Dead            0 0 0 0 0 0 0
**Armor 194 Revives_Dead            0 0 0 0 0 0 0
**Armor 195 Revives_Dead            0 0 0 0 0 0 0
**Armor 196 Revives_Dead            0 0 0 0 0 0 0
**Armor 197 Revives_Dead            0 0 0 0 0 0 0
**Armor 198 Revives_Dead            0 0 0 0 0 0 0
**Armor 199 Revives_Dead            0 0 0 0 0 0 0
**Armor 200 Revives_Dead            0 0 0 0 0 0 0
**Armor 201 Revives_Dead            0 0 0 0 0 0 0
**Armor 202 Revives_Dead            0 0 0 0 0 0 0
**Armor 203 Revives_Dead            0 0 0 0 0 0 0
**Shield 204 Revives_Dead           0 0 0 0 0 0 0
**Shield 205 Revives_Dead           0 0 0 0 0 0 0
**Shield 206 Revives_Dead           0 0 0 0 0 0 0
**Shield 207 Revives_Dead           0 0 0 0 0 0 0
**Shield 208 Revives_Dead           0 0 0 0 0 0 0
**Shield 209 Revives_Dead           0 0 0 0 0 0 0
**Shield 210 Revives_Dead           0 0 0 0 0 0 0
**Shield 211 Revives_Dead           0 0 0 0 0 0 0
**Shield 212 Revives_Dead           0 0 0 0 0 0 0
**Shield 213 Revives_Dead           0 0 0 0 0 0 0
**Shield 214 Revives_Dead           0 0 0 0 0 0 0
**Shield 215 Revives_Dead           0 0 0 0 0 0 0
**Shield 216 Revives_Dead           0 0 0 0 0 0 0
**Shield 217 Revives_Dead           0 0 0 0 0 0 0
**Shield 218 Revives_Dead           0 0 0 0 0 0 0
**Shield 219 Revives_Dead           0 0 0 0 0 0 0
**Shield 220 Revives_Dead           0 0 0 0 0 0 0
**Shield 221 Revives_Dead           0 0 0 0 0 0 0
Copper_Helmet 222 Head_Protection   0 0 0 4 4 0 150
Brass_Helmet 223 Head_Protection    0 0 0 4 4 0 340
**Helmet 224 Revives_Dead           0 0 0 0 0 0 0
**Helmet 225 Revives_Dead           0 0 0 0 0 0 0
**Helmet 226 Revives_Dead           0 0 0 0 0 0 0
**Helmet 227 Revives_Dead           0 0 0 0 0 0 0
**Helmet 228 Revives_Dead           0 0 0 0 0 0 0
**Helmet 229 Revives_Dead           0 0 0 0 0 0 0
**Helmet 230 Revives_Dead           0 0 0 0 0 0 0
**Helmet 231 Revives_Dead           0 0 0 0 0 0 0
**Helmet 232 Revives_Dead           0 0 0 0 0 0 0
**Helmet 233 Revives_Dead           0 0 0 0 0 0 0
**Helmet 234 Revives_Dead           0 0 0 0 0 0 0
**Helmet 235 Revives_Dead           0 0 0 0 0 0 0
**Helmet 236 Revives_Dead           0 0 0 0 0 0 0
**Helmet 237 Revives_Dead           0 0 0 0 0 0 0
**Helmet 238 Revives_Dead           0 0 0 0 0 0 0
**Helmet 239 Revives_Dead           0 0 0 0 0 0 0
**Helmet 240 Revives_Dead           0 0 0 0 0 0 0
**Helmet 241 Revives_Dead           0 0 0 0 0 0 0
**Helmet 242 Revives_Dead           0 0 0 0 0 0 0
**Helmet 243 Revives_Dead           0 0 0 0 0 0 0
**Helmet 244 Revives_Dead           0 0 0 0 0 0 0
**Helmet 245 Revives_Dead           0 0 0 0 0 0 0
**Helmet 246 Revives_Dead           0 0 0 0 0 0 0
**Helmet 247 Revives_Dead           0 0 0 0 0 0 0
**Hat 248 Revives_Dead              0 0 0 0 0 0 0
**Hat 249 Revives_Dead              0 0 0 0 0 0 0
**Hat 250 Revives_Dead              0 0 0 0 0 0 0
**Hat 251 Revives_Dead              0 0 0 0 0 0 0
**Hat 252 Revives_Dead              0 0 0 0 0 0 0
**Hat 253 Revives_Dead              0 0 0 0 0 0 0
**Hat 254 Revives_Dead              0 0 0 0 0 0 0
**Hat 255 Revives_Dead              0 0 0 0 0 0 0
**Hat 256 Revives_Dead              0 0 0 0 0 0 0
**Hat 257 Revives_Dead              0 0 0 0 0 0 0
**Hat 258 Revives_Dead              0 0 0 0 0 0 0
**Hat 259 Revives_Dead              0 0 0 0 0 0 0
**Hat 260 Revives_Dead              0 0 0 0 0 0 0
**Hat 261 Revives_Dead              0 0 0 0 0 0 0
**Hat 262 Revives_Dead              0 0 0 0 0 0 0
**Hat 263 Revives_Dead              0 0 0 0 0 0 0
Neophyte's_Book 264 Spell_Book      0 0 0 0 0 0 0
Note_Book 265 Spell_Book            0 0 0 0 0 0 0
Bastien's_Book 266 Spell_Book_with_missing_pages 0 0 0 0 0 0 0
**Books 267 Revives_Dead            0 0 0 0 0 0 0
**Books 268 Revives_Dead            0 0 0 0 0 0 0
**Books 269 Revives_Dead            0 0 0 0 0 0 0
**Books 270 Revives_Dead            0 0 0 0 0 0 0
**Books 271 Revives_Dead            0 0 0 0 0 0 0
**Books 272 Revives_Dead            0 0 0 0 0 0 0
**Books 273 Revives_Dead            0 0 0 0 0 0 0
**Books 274 Revives_Dead            0 0 0 0 0 0 0
**Books 275 Revives_Dead            0 0 0 0 0 0 0
**Books 276 Revives_Dead            0 0 0 0 0 0 0
**Books 277 Revives_Dead            0 0 0 0 0 0 0
**Books 278 Revives_Dead            0 0 0 0 0 0 0
**Books 279 Revives_Dead            0 0 0 0 0 0 0
**Books 280 Revives_Dead            0 0 0 0 0 0 0
**Books 281 Revives_Dead            0 0 0 0 0 0 0
**Books 282 Revives_Dead            0 0 0 0 0 0 0
**Books 283 Revives_Dead            0 0 0 0 0 0 0
**Books 284 Revives_Dead            0 0 0 0 0 0 0
**Books 285 Revives_Dead            0 0 0 0 0 0 0
**Books 286 Revives_Dead            0 0 0 0 0 0 0
**Books 287 Revives_Dead            0 0 0 0 0 0 0
**Books 288 Revives_Dead            0 0 0 0 0 0 0
**Books 289 Revives_Dead            0 0 0 0 0 0 0
**Books 290 Revives_Dead            0 0 0 0 0 0 0
**Books 291 Revives_Dead            0 0 0 0 0 0 0
**Books 292 Revives_Dead            0 0 0 0 0 0 0
**Books 293 Revives_Dead            0 0 0 0 0 0 0

Item_Name <#icon> Item_Description <use> <useeffect> <type> <equipflag> <equipidx> <price>

<use>: 0 for nonusable.
       1 for usable once, then it goes away.
       2 for usable an infinite number of times.
       3 for usable ONLY camped, only once.
       4 for usable ONLY camped, infinitely
       5 for usable in combat only, once, then it goes away.
       6 for usable in combat only, indefinetly.
<useeffect>: an index to EFFECTS.VC
<type>: one of the following
        0 for OS. (Own Self)
        1 for 1A. (One Ally)
        2 for AA. (All Allies)
        3 for 1E. (One Enemy)
        4 for AE. (All Enemy)
<equipflag>: 0 if it is nonequipable by anyone.
             1 Equipment is right-hand (weapon)
             2 Equipment is left-hand (shield)
             3 Equipment is armor
             4 Equipment is helmet
             5 Equipment is acc1
             6 Equipment is acc2
<equipidx> is a pointer to EQUIP.DAT when necessary.
<price>: Is the cost to buy the item in a store. It can be sold for half the
         cost. Note that it might not necessarily appear in any stores for
         sale, such as Althena's sword, but you can still sell it or something.
