Feng
exp    maxhp   maxmp   str    end    mag   mgr    hit%   dod%   mbl   fer  rea spell
0      52      26      23     23     18    47     22     23     4     27   12   0
8986    16 18   15 16   3 4    0 1    3 4   2 4    0 1    0 2    0 0   0 0  1 2   0
9018    15 19   14 16   3 4    1 2    2 3   2 3    0 1    0 1    1 1   0 0  0 2   0
11151    16 20   14 17   3 4    0 2    1 3   1 2    0 2    1 2    0 0   1 1  0 1   0
12385    16 18   15 16   3 4    0 1    3 4   2 4    0 1    0 2    0 0   0 0  1 2   0
14020    15 19   14 16   3 4    1 2    2 3   2 3    0 1    0 1    0 0   0 0  0 2   0
15656    16 20   14 17   3 4    0 2    1 3   1 2    0 2    1 2    0 0   0 0  0 1   0
16693    16 18   15 16   3 4    0 1    3 4   2 4    0 1    0 2    0 0   0 0  1 2   0
17791    15 19   14 16   3 4    1 2    2 3   2 3    0 1    0 1    0 0   0 0  0 2   0
18790    16 21   14 17   3 4    0 2    1 3   1 2    0 2    1 2    0 0   1 1  0 1   0
20080    16 18   15 16   3 4    0 1    3 4   2 4    0 1    0 2    0 0   0 0  1 2   0
22151    15 19   14 16   3 4    1 2    2 3   2 3    0 1    0 1    1 1   0 0  0 2   0
24293    16 21   14 17   3 4    0 2    1 3   1 2    0 2    1 2    0 0   0 0  0 1   0
26436    16 18   15 16   3 4    0 1    3 4   2 4    0 1    0 2    0 0   0 0  1 2   0 
28580    15 19   14 16   3 4    1 2    2 3   2 3    0 1    0 1    0 0   0 0  0 2   0
30725   16 20   14 17   3 4    0 2    1 3   1 2    0 2    1 2    0 0   1 1  0 1   0
31871   16 18   15 16   3 4    0 1    3 4   2 4    0 1    0 2    0 0   0 0  1 2   0
33118   15 19   14 16   3 4    1 2    2 3   2 3    0 1    0 1    0 0   0 0  0 2   0
34166   16 20   14 17   3 4    0 2    1 3   1 2    0 2    1 2    0 0   0 0  0 1   0
40215   16 18   15 16   3 4    0 1    3 4   2 4    0 1    0 2    0 0   0 0  1 2   0
43865   15 19   14 16   3 4    1 2    2 3   2 3    0 1    0 1    1 1   0 0  0 2   0
50068   16 21   14 17   3 4    0 2    1 3   1 2    0 2    1 2    0 0   1 1  0 1   0
54201   16 18   15 16   2 4    0 1    3 4   2 4    0 1    0 2    0 0   0 0  1 2   0
58705   15 19   14 16   3 4    1 2    2 3   2 3    0 1    0 1    0 0   0 0  0 2   0
71475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
81475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
91475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
101475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
111475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
121475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
131475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
146475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
161475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
176475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
191475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
211475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
231475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
251475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
271475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
291475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
311475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
333333   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
355555   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
377777   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
399999   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
419999   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
449999   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
475555   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
500000   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
531475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
571475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
641475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
691475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
741475   18 25   12 25   3 8    3 8    3 8  1 12    3 5    2 3    1 1   2 2  3 5 0
791475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
841475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
891475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
941475   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
999999   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
1100000   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
1200000   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
1300000   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
1400000   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
5000000   18 25   12 25   3 8    3 8    3 8   1 12    3 5    2 3    1 1   2 2  3 5 0
       
