Lumin
exp    maxhp   maxmp   str    end    mag   mgr    hit%   dod%   mbl   fer  rea  spell
0      34      12       9      9      1     2      7      5      3     5    6   0
2875    10 12   4 5     3 4    2 3    0 1   0 1    2 4    2 3    0 0   1 1  2 3   0
3311    9 13    4 5     2 4    3 4    0 1   0 1    2 3    1 2    0 0   0 0  1 3   0
4348    10 14   4 5     2 3    2 4    0 0   0 2    1 2    0 2    0 0   0 0  1 2   0
5476    10 12   4 5     3 4    2 3    0 1   0 1    2 4    2 3    0 0   1 1  2 3   0
6505    9 13    4 5     2 4    3 4    0 1   0 1    2 3    1 2    0 0   0 0  1 3   0
7655    10 14   4 5     2 3    2 4    0 0   0 2    1 2    0 2    0 0   0 0  1 2   0
9886    10 12   4 5     3 4    2 3    0 1   0 1    2 4    2 3    0 0   1 1  2 3   0
11051    9 13    4 5     2 4    3 4    0 1   0 1    2 3    1 2    0 0   0 0  1 3   0
12185    10 14   4 5     2 3    2 4    0 0   0 2    1 2    0 2    1 1   0 0  1 2   0
14210    10 12   4 5     3 4    2 3    0 1   0 1    2 4    2 3    0 0   1 1  2 3   0
15516    9 13    4 5     2 4    3 4    0 1   0 1    2 3    1 2    0 0   0 0  1 3   0
16913    10 14   4 5     2 3    2 4    0 0   0 2    1 2    0 2    0 0   0 0  1 2   0
17311    10 12   4 5     3 4    2 3    0 1   0 1    2 4    2 3    0 0   1 1  2 3   0
18710    9 13    4 5     2 4    3 4    0 1   0 1    2 3    1 2    0 0   0 0  1 3   0
19110    10 14   4 5     2 3    2 4    0 0   0 2    1 2    0 2    0 0   0 0  1 2   0
20511    10 12   4 5     3 4    2 3    0 1   0 1    2 4    2 3    0 0   1 1  2 3   0
23913    9 13    4 5     2 4    3 4    0 1   0 1    2 3    1 2    0 0   0 0  1 3   0
26316    10 14   4 5     2 3    2 4    0 0   0 2    1 2    0 2    0 0   0 0  1 2   0
28810    10 12   4 5     3 4    2 3    0 1   0 1    2 4    2 3    1 1   1 1  2 3   0
30215   9 13    4 12    2 4    3 4    0 1   0 1    2 3    1 2    0 0   0 0  1 3   0
32721   10 14   4 5     2 3    2 4    0 0   0 2    1 2    0 2    0 0   0 0  1 2   0
34138   10 12   4 5     3 4    2 3    0 1   0 1    2 4    2 3    0 0   1 1  2 3   0
36676   9 13    4 5     2 4    3 4    0 1   0 1    2 3    1 2    0 0   0 0  1 3   0
38015   10 14   4 5     2 3    2 4    0 0   0 2    1 2    0 2    0 0   0 0  1 2   0
43065   10 12   4 12    3 4    2 3    0 1   0 1    2 4    2 3    0 0   1 1  2 3   0
47368   9 13    4 5     2 4    3 4    0 1   0 1    2 3    1 2    0 0   0 0  1 3   0
49621   10 14   4 5     2 3    2 4    0 0   0 2    1 2    0 2    0 0   0 0  1 2   0
63075   10 12   4 5     3 4    2 3    0 1   0 1    2 4    2 3    0 0   1 1  2 3   0
71475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
81475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
91475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
101475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
111475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
121475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
131475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
146475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
161475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
176475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
191475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
211475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
231475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
251475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
271475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
291475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
311475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
333333   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
355555   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
377777   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
399999   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
419999   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
449999   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
475555   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
500000   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
531475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
571475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
641475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
691475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
741475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
791475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
841475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
891475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
941475   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
999999   12 15   4 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
1100000   12 15   12 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
1200000   12 15   12 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
1300000   12 15   12 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
1400000   12 15   12 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
5000000   12 15   12 15   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 2  3 5 0
       
