Jeemdub
exp    maxhp   maxmp   str    end    mag   mgr    hit%   dod%   mbl   fer  rea   spell
0      34      12       9      9      12    22      7      5      3     5    6   0
176475   12 15   12 25   3 5    3 5    3 7   1 22    3 5    2 3    1 1   2 2  3 5 0
191475   12 15   12 25   3 5    3 5    3 5   1 32    3 5    2 3    1 1   2 2  3 5 0
211475   12 15   12 25   3 5    3 5    3 5   1 22    3 5    2 3    1 1   2 2  3 5 0
231475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
251475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
271475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
291475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
311475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
333333   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
355555   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
377777   12 15   12 25   3 5    3 5    3 7   1 23    3 5    2 3    1 1   2 2  3 5 0
399999   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
419999   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
449999   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
475555   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
500000   12 15   12 25   3 5    3 5    3 7   1 23    3 5    2 3    1 1   2 2  3 5 0
531475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
571475   12 15   12 25   3 5    3 5    3 7   1 23    3 5    2 3    1 1   2 2  3 5 0
641475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
691475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
741475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
791475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
841475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
891475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
941475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
999999   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
1100000   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
1200000   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
1300000   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
1400000   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
5000000   12 15   12 105   3 5    3 5    30 70   1 222    3 5    2 3    1 1   2 2  3 5 0
       
