Rikk
exp    maxhp   maxmp   str    end    mag   mgr    hit%   dod%   mbl   fer  rea spell
0      26      10      5      5      5     5      5      5      4     1      5   1
231475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
251475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
271475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
291475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
311475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
333333   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
355555   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
377777   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
399999   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
419999   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
449999   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
475555   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
500000   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
531475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
571475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
641475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
691475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
741475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
791475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
841475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
891475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
941475   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
999999   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
1100000   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
1200000   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
1300000   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
1400000   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0
5000000   8 12   2 5   3 5    3 5    3 5   1 2    3 5    2 3    1 1   2 5  3 5 0

